state_code,county_fips,county_name,latitude,longitude,county_name_normalized,county_name_base,county_name_base_normalized
FL,12069,Lake County,28.764113,-81.712282,lake county,Lake,lake
FL,12071,Lee County,26.563273,-81.984182,lee county,Lee,lee
FL,12073,Leon County,30.45931,-84.2778,leon county,Leon,leon
FL,12075,Levy County,29.271854,-82.831233,levy county,Levy,levy
FL,12077,Liberty County,30.259849,-84.86858,liberty county,Liberty,liberty
FL,12079,Madison County,30.447233,-83.470416,madison county,Madison,madison
FL,12081,Manatee County,27.475556,-82.393144,manatee county,Manatee,manatee
FL,12083,Marion County,29.202805,-82.0431,marion county,Marion,marion
FL,12085,Martin County,27.083604,-80.398201,martin county,Martin,martin
FL,12086,Miami-Dade County,25.616009,-80.50375,miami-dade county,Miami-Dade,miami-dade
FL,12087,Monroe County,25.58612,-81.022603,monroe county,Monroe,monroe
FL,12089,Nassau County,30.605963,-81.765087,nassau county,Nassau,nassau
FL,12091,Okaloosa County,30.614325,-86.59108,okaloosa county,Okaloosa,okaloosa
FL,12093,Okeechobee County,27.385592,-80.887388,okeechobee county,Okeechobee,okeechobee
FL,12095,Orange County,28.514391,-81.323284,orange county,Orange,orange
FL,12097,Osceola County,28.059027,-81.139312,osceola county,Osceola,osceola
FL,12099,Palm Beach County,26.649126,-80.448354,palm beach county,Palm Beach,palm beach
FL,12101,Pasco County,28.309823,-82.511006,pasco county,Pasco,pasco
FL,12103,Pinellas County,27.905342,-82.798066,pinellas county,Pinellas,pinellas
FL,12105,Polk County,27.953686,-81.693493,polk county,Polk,polk
FL,12107,Putnam County,29.593896,-81.732039,putnam county,Putnam,putnam
FL,12109,St. Johns County,29.890487,-81.40004,st. johns county,St. Johns,st. johns
FL,12111,St. Lucie County,27.379814,-80.443536,st. lucie county,St. Lucie,st. lucie
FL,12113,Santa Rosa County,30.675348,-87.018919,santa rosa county,Santa Rosa,santa rosa
FL,12115,Sarasota County,27.225329,-82.423714,sarasota county,Sarasota,sarasota
FL,12117,Seminole County,28.690065,-81.131975,seminole county,Seminole,seminole
FL,12119,Sumter County,28.713326,-82.069522,sumter county,Sumter,sumter
FL,12121,Suwannee County,30.189244,-82.992754,suwannee county,Suwannee,suwannee
FL,12123,Taylor County,29.967146,-83.639573,taylor county,Taylor,taylor
FL,12125,Union County,30.05428,-82.366918,union county,Union,union
FL,12127,Volusia County,29.057769,-81.161792,volusia county,Volusia,volusia
FL,12129,Wakulla County,30.091335,-84.359111,wakulla county,Wakulla,wakulla
FL,12131,Walton County,30.571247,-86.162798,walton county,Walton,walton
FL,12133,Washington County,30.602102,-85.655805,washington county,Washington,washington
GA,13001,Appling County,31.739726,-82.290102,appling county,Appling,appling
GA,13003,Atkinson County,31.296806,-82.878151,atkinson county,Atkinson,atkinson
GA,13005,Bacon County,31.55021,-82.451433,bacon county,Bacon,bacon
GA,13007,Baker County,31.31958,-84.454881,baker county,Baker,baker
GA,13009,Baldwin County,33.05949,-83.255457,baldwin county,Baldwin,baldwin
GA,13011,Banks County,34.351922,-83.498441,banks county,Banks,banks
GA,13013,Barrow County,33.992009,-83.712303,barrow county,Barrow,barrow
GA,13015,Bartow County,34.240917,-84.838188,bartow county,Bartow,bartow
GA,13017,Ben Hill County,31.740772,-83.147197,ben hill county,Ben Hill,ben hill
GA,13019,Berrien County,31.288652,-83.22787,berrien county,Berrien,berrien
GA,13021,Bibb County,32.80899,-83.69406,bibb county,Bibb,bibb
GA,13023,Bleckley County,32.435403,-83.331717,bleckley county,Bleckley,bleckley
GA,13025,Brantley County,31.197334,-81.982978,brantley county,Brantley,brantley
GA,13027,Brooks County,30.822934,-83.581905,brooks county,Brooks,brooks
GA,13029,Bryan County,32.017969,-81.438543,bryan county,Bryan,bryan
GA,13031,Bulloch County,32.394498,-81.741449,bulloch county,Bulloch,bulloch
GA,13033,Burke County,33.060181,-82.000164,burke county,Burke,burke
GA,13035,Butts County,33.290355,-83.958221,butts county,Butts,butts
GA,13037,Calhoun County,31.521279,-84.62629,calhoun county,Calhoun,calhoun
GA,13039,Camden County,30.913358,-81.642019,camden county,Camden,camden
GA,13043,Candler County,32.40395,-82.071266,candler county,Candler,candler
GA,13045,Carroll County,33.582237,-85.080527,carroll county,Carroll,carroll
GA,13047,Catoosa County,34.900212,-85.139385,catoosa county,Catoosa,catoosa
GA,13049,Charlton County,30.779904,-82.139644,charlton county,Charlton,charlton
GA,13051,Chatham County,31.980404,-81.085184,chatham county,Chatham,chatham
GA,13053,Chattahoochee County,32.347445,-84.788021,chattahoochee county,Chattahoochee,chattahoochee
GA,13055,Chattooga County,34.474178,-85.345289,chattooga county,Chattooga,chattooga
GA,13057,Cherokee County,34.244317,-84.475057,cherokee county,Cherokee,cherokee
GA,13059,Clarke County,33.952185,-83.367152,clarke county,Clarke,clarke
GA,13061,Clay County,31.619831,-84.992583,clay county,Clay,clay
GA,13063,Clayton County,33.552242,-84.412973,clayton county,Clayton,clayton
GA,13065,Clinch County,30.917653,-82.702614,clinch county,Clinch,clinch
GA,13067,Cobb County,33.939926,-84.57411,cobb county,Cobb,cobb
GA,13069,Coffee County,31.549245,-82.84494,coffee county,Coffee,coffee
GA,13071,Colquitt County,31.189707,-83.769773,colquitt county,Colquitt,colquitt
GA,13073,Columbia County,33.552075,-82.249608,columbia county,Columbia,columbia
GA,13075,Cook County,31.152516,-83.429445,cook county,Cook,cook
GA,13077,Coweta County,33.352897,-84.762138,coweta county,Coweta,coweta
GA,13079,Crawford County,32.709448,-83.979168,crawford county,Crawford,crawford
GA,13081,Crisp County,31.920268,-83.75653,crisp county,Crisp,crisp
GA,13083,Dade County,34.852424,-85.506201,dade county,Dade,dade
GA,13085,Dawson County,34.442608,-84.173261,dawson county,Dawson,dawson
GA,13087,Decatur County,30.880643,-84.58389,decatur county,Decatur,decatur
GA,13089,DeKalb County,33.770661,-84.226343,dekalb county,DeKalb,dekalb
GA,13091,Dodge County,32.164369,-83.167866,dodge county,Dodge,dodge
GA,13093,Dooly County,32.151995,-83.807167,dooly county,Dooly,dooly
GA,13095,Dougherty County,31.532588,-84.20904,dougherty county,Dougherty,dougherty
GA,13097,Douglas County,33.701242,-84.767314,douglas county,Douglas,douglas
GA,13099,Early County,31.324191,-84.906723,early county,Early,early
GA,13101,Echols County,30.714008,-82.897376,echols county,Echols,echols
GA,13103,Effingham County,32.361688,-81.343355,effingham county,Effingham,effingham
GA,13105,Elbert County,34.116415,-82.841892,elbert county,Elbert,elbert
GA,13107,Emanuel County,32.5912,-82.300195,emanuel county,Emanuel,emanuel
GA,13109,Evans County,32.153083,-81.890153,evans county,Evans,evans
GA,13111,Fannin County,34.866543,-84.317331,fannin county,Fannin,fannin
GA,13113,Fayette County,33.412717,-84.493941,fayette county,Fayette,fayette
GA,13115,Floyd County,34.26369,-85.213685,floyd county,Floyd,floyd
GA,13117,Forsyth County,34.225143,-84.127408,forsyth county,Forsyth,forsyth
GA,13119,Franklin County,34.375266,-83.227532,franklin county,Franklin,franklin
GA,13121,Fulton County,33.790034,-84.468182,fulton county,Fulton,fulton
GA,13123,Gilmer County,34.690523,-84.454811,gilmer county,Gilmer,gilmer
GA,13125,Glascock County,33.227491,-82.606913,glascock county,Glascock,glascock
GA,13127,Glynn County,31.21271,-81.49645,glynn county,Glynn,glynn
GA,13129,Gordon County,34.509667,-84.873862,gordon county,Gordon,gordon
GA,13131,Grady County,30.8759,-84.244965,grady county,Grady,grady
GA,13133,Greene County,33.576704,-83.166625,greene county,Greene,greene
GA,13135,Gwinnett County,33.958756,-84.025735,gwinnett county,Gwinnett,gwinnett
GA,13137,Habersham County,34.634392,-83.525875,habersham county,Habersham,habersham
GA,13139,Hall County,34.317569,-83.8185,hall county,Hall,hall
GA,13141,Hancock County,33.26922,-83.000465,hancock county,Hancock,hancock
GA,13143,Haralson County,33.795165,-85.220063,haralson county,Haralson,haralson
GA,13145,Harris County,32.731549,-84.912432,harris county,Harris,harris
GA,13147,Hart County,34.348733,-82.96329,hart county,Hart,hart
GA,13149,Heard County,33.291347,-85.137886,heard county,Heard,heard
GA,13151,Henry County,33.452947,-84.154021,henry county,Henry,henry
GA,13153,Houston County,32.458147,-83.662309,houston county,Houston,houston
GA,13155,Irwin County,31.604306,-83.277037,irwin county,Irwin,irwin
GA,13157,Jackson County,34.130905,-83.562557,jackson county,Jackson,jackson
GA,13159,Jasper County,33.316981,-83.689151,jasper county,Jasper,jasper
GA,13161,Jeff Davis County,31.811615,-82.636825,jeff davis county,Jeff Davis,jeff davis
GA,13163,Jefferson County,33.058176,-82.420004,jefferson county,Jefferson,jefferson
GA,13165,Jenkins County,32.794563,-81.971524,jenkins county,Jenkins,jenkins
GA,13167,Johnson County,32.694584,-82.66397,johnson county,Johnson,johnson
GA,13169,Jones County,33.021664,-83.562196,jones county,Jones,jones
GA,13171,Lamar County,33.07444,-84.146689,lamar county,Lamar,lamar
GA,13173,Lanier County,31.038197,-83.063164,lanier county,Lanier,lanier
GA,13175,Laurens County,32.39322,-82.926317,laurens county,Laurens,laurens
GA,13177,Lee County,31.818419,-84.146681,lee county,Lee,lee
GA,13179,Liberty County,31.807458,-81.457871,liberty county,Liberty,liberty
GA,13181,Lincoln County,33.792151,-82.448299,lincoln county,Lincoln,lincoln
GA,13183,Long County,31.749563,-81.74287,long county,Long,long
GA,13185,Lowndes County,30.833145,-83.268995,lowndes county,Lowndes,lowndes
GA,13187,Lumpkin County,34.56814,-83.998925,lumpkin county,Lumpkin,lumpkin
GA,13189,McDuffie County,33.48061,-82.479572,mcduffie county,McDuffie,mcduffie
GA,13191,McIntosh County,31.485629,-81.372141,mcintosh county,McIntosh,mcintosh
GA,13193,Macon County,32.362686,-84.051231,macon county,Macon,macon
GA,13195,Madison County,34.12748,-83.208653,madison county,Madison,madison
GA,13197,Marion County,32.359312,-84.528735,marion county,Marion,marion
GA,13199,Meriwether County,33.029267,-84.667058,meriwether county,Meriwether,meriwether
GA,13201,Miller County,31.162931,-84.730398,miller county,Miller,miller
GA,13205,Mitchell County,31.228997,-84.192038,mitchell county,Mitchell,mitchell
GA,13207,Monroe County,33.018784,-83.921837,monroe county,Monroe,monroe
GA,13209,Montgomery County,32.172108,-82.533349,montgomery county,Montgomery,montgomery
GA,13211,Morgan County,33.598649,-83.499416,morgan county,Morgan,morgan
GA,13213,Murray County,34.797097,-84.73799,murray county,Murray,murray
GA,13215,Muscogee County,32.510191,-84.874946,muscogee county,Muscogee,muscogee
GA,13217,Newton County,33.552751,-83.85136,newton county,Newton,newton
GA,13219,Oconee County,33.834125,-83.437728,oconee county,Oconee,oconee
GA,13221,Oglethorpe County,33.866806,-83.074081,oglethorpe county,Oglethorpe,oglethorpe
GA,13223,Paulding County,33.92103,-84.867169,paulding county,Paulding,paulding
GA,13225,Peach County,32.571324,-83.831978,peach county,Peach,peach
GA,13227,Pickens County,34.456756,-84.490366,pickens county,Pickens,pickens
GA,13229,Pierce County,31.353998,-82.21037,pierce county,Pierce,pierce
GA,13231,Pike County,33.081149,-84.389462,pike county,Pike,pike
GA,13233,Polk County,33.996015,-85.188338,polk county,Polk,polk
GA,13235,Pulaski County,32.238803,-83.481845,pulaski county,Pulaski,pulaski
GA,13237,Putnam County,33.32106,-83.37179,putnam county,Putnam,putnam
GA,13239,Quitman County,31.862938,-85.004798,quitman county,Quitman,quitman
GA,13241,Rabun County,34.883934,-83.40487,rabun county,Rabun,rabun
GA,13243,Randolph County,31.762651,-84.752311,randolph county,Randolph,randolph
GA,13245,Richmond County,33.361486,-82.074998,richmond county,Richmond,richmond
GA,13247,Rockdale County,33.652081,-84.02637,rockdale county,Rockdale,rockdale
GA,13249,Schley County,32.263444,-84.322708,schley county,Schley,schley
GA,13251,Screven County,32.744751,-81.617585,screven county,Screven,screven
GA,13253,Seminole County,30.93396,-84.867685,seminole county,Seminole,seminole
GA,13255,Spalding County,33.262348,-84.284905,spalding county,Spalding,spalding
GA,13257,Stephens County,34.553582,-83.290588,stephens county,Stephens,stephens
GA,13259,Stewart County,32.073225,-84.834912,stewart county,Stewart,stewart
GA,13261,Sumter County,32.042266,-84.204294,sumter county,Sumter,sumter
GA,13263,Talbot County,32.704603,-84.530029,talbot county,Talbot,talbot
GA,13265,Taliaferro County,33.559319,-82.875272,taliaferro county,Taliaferro,taliaferro
GA,13267,Tattnall County,32.043768,-82.059208,tattnall county,Tattnall,tattnall
GA,13269,Taylor County,32.554667,-84.251426,taylor county,Taylor,taylor
GA,13271,Telfair County,31.913641,-82.931063,telfair county,Telfair,telfair
GA,13273,Terrell County,31.777191,-84.439446,terrell county,Terrell,terrell
GA,13275,Thomas County,30.864619,-83.919815,thomas county,Thomas,thomas
GA,13277,Tift County,31.457003,-83.525931,tift county,Tift,tift
GA,13279,Toombs County,32.117753,-82.330597,toombs county,Toombs,toombs
GA,13281,Towns County,34.902529,-83.732264,towns county,Towns,towns
GA,13283,Treutlen County,32.409586,-82.570882,treutlen county,Treutlen,treutlen
GA,13285,Troup County,33.034482,-85.02836,troup county,Troup,troup
GA,13287,Turner County,31.7248,-83.620319,turner county,Turner,turner
GA,13289,Twiggs County,32.665847,-83.425879,twiggs county,Twiggs,twiggs
GA,13291,Union County,34.833333,-83.989257,union county,Union,union
GA,13293,Upson County,32.881837,-84.292283,upson county,Upson,upson
GA,13295,Walker County,34.735802,-85.305456,walker county,Walker,walker
GA,13297,Walton County,33.783887,-83.731829,walton county,Walton,walton
GA,13299,Ware County,31.050881,-82.421507,ware county,Ware,ware
GA,13301,Warren County,33.408381,-82.675685,warren county,Warren,warren
GA,13303,Washington County,32.971843,-82.798112,washington county,Washington,washington
GA,13305,Wayne County,31.547845,-81.912376,wayne county,Wayne,wayne
GA,13307,Webster County,32.046691,-84.553828,webster county,Webster,webster
GA,13309,Wheeler County,32.105258,-82.733849,wheeler county,Wheeler,wheeler
GA,13311,White County,34.644182,-83.743,white county,White,white
GA,13313,Whitfield County,34.801726,-84.968541,whitfield county,Whitfield,whitfield
GA,13315,Wilcox County,31.96272,-83.438259,wilcox county,Wilcox,wilcox
GA,13317,Wilkes County,33.779031,-82.747921,wilkes county,Wilkes,wilkes
GA,13319,Wilkinson County,32.804266,-83.175512,wilkinson county,Wilkinson,wilkinson
GA,13321,Worth County,31.551773,-83.84996,worth county,Worth,worth
HI,15001,Hawaii County,19.597764,-155.502443,hawaii county,Hawaii,hawaii
HI,15003,Honolulu County,21.461365,-158.201974,honolulu county,Honolulu,honolulu
HI,15005,Kalawao County,21.218764,-156.97401,kalawao county,Kalawao,kalawao
HI,15007,Kauai County,22.012038,-159.705965,kauai county,Kauai,kauai
HI,15009,Maui County,20.855931,-156.60155,maui county,Maui,maui
ID,16001,Ada County,43.451476,-116.244376,ada county,Ada,ada
ID,16003,Adams County,44.876955,-116.461614,adams county,Adams,adams
ID,16005,Bannock County,42.692921,-112.228982,bannock county,Bannock,bannock
ID,16007,Bear Lake County,42.285892,-111.327517,bear lake county,Bear Lake,bear lake
ID,16009,Benewah County,47.218451,-116.633541,benewah county,Benewah,benewah
ID,16011,Bingham County,43.216357,-112.399206,bingham county,Bingham,bingham
ID,16013,Blaine County,43.394192,-113.955371,blaine county,Blaine,blaine
ID,16015,Boise County,43.987275,-115.71511,boise county,Boise,boise
ID,16017,Bonner County,48.324634,-116.62745,bonner county,Bonner,bonner
ID,16019,Bonneville County,43.395171,-111.621878,bonneville county,Bonneville,bonneville
ID,16021,Boundary County,48.773131,-116.524668,boundary county,Boundary,boundary
ID,16023,Butte County,43.685101,-113.177631,butte county,Butte,butte
ID,16025,Camas County,43.502552,-114.772135,camas county,Camas,camas
ID,16027,Canyon County,43.625795,-116.709058,canyon county,Canyon,canyon
ID,16029,Caribou County,42.786072,-111.544273,caribou county,Caribou,caribou
ID,16031,Cassia County,42.282313,-113.626328,cassia county,Cassia,cassia
ID,16033,Clark County,44.290218,-112.354613,clark county,Clark,clark
ID,16035,Clearwater County,46.67257,-115.6535,clearwater county,Clearwater,clearwater
ID,16037,Custer County,44.273351,-114.252267,custer county,Custer,custer
