cbsa_code,cbsa_name,cbsa_type,latitude,longitude,principal_city,states,is_metro,cbsa_name_normalized
10180,"Abilene, TX Metro Area",1,32.452022,-99.718743,Abilene,TX,True,"abilene, tx metro area"
10300,"Adrian, MI Micro Area",2,41.896022,-84.074356,Adrian,MI,False,"adrian, mi micro area"
10380,"Aguadilla, PR Metro Area",1,18.391555,-67.097202,Aguadilla,PR,True,"aguadilla, pr metro area"
10420,"Akron, OH Metro Area",1,41.146639,-81.35011,Akron,OH,True,"akron, oh metro area"
10540,"Albany, OR Metro Area",1,44.488898,-122.537208,Albany,OR,True,"albany, or metro area"
10580,"Albany-Schenectady-Troy, NY Metro Area",1,42.78792,-73.942348,Albany-Schenectady-Troy,NY,True,"albany-schenectady-troy, ny metro area"
10620,"Albemarle, NC Micro Area",2,35.310449,-80.254374,Albemarle,NC,False,"albemarle, nc micro area"
10700,"Albertville, AL Micro Area",2,34.309564,-86.321668,Albertville,AL,False,"albertville, al micro area"
10740,"Albuquerque, NM Metro Area",1,35.123496,-106.458392,Albuquerque,NM,True,"albuquerque, nm metro area"
10760,"Alexander City, AL Micro Area",2,32.863308,-85.799618,Alexander City,AL,False,"alexander city, al micro area"
10860,"Alice, TX Micro Area",2,27.359741,-98.157214,Alice,TX,False,"alice, tx micro area"
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",1,40.789339,-75.398158,Allentown-Bethlehem-Easton,PA-NJ,True,"allentown-bethlehem-easton, pa-nj metro area"
10940,"Alma, MI Micro Area",2,43.292326,-84.60469,Alma,MI,False,"alma, mi micro area"
11020,"Altoona, PA Metro Area",1,40.498683,-78.309597,Altoona,PA,True,"altoona, pa metro area"
11100,"Amarillo, TX Metro Area",1,35.247999,-101.90867,Amarillo,TX,True,"amarillo, tx metro area"
11180,"Ames, IA Metro Area",1,42.036128,-93.698008,Ames,IA,True,"ames, ia metro area"
11200,"Amherst Town-Northampton, MA Metro Area",1,42.339459,-72.663694,Amherst Town-Northampton,MA,True,"amherst town-northampton, ma metro area"
11220,"Amsterdam, NY Micro Area",2,42.900891,-74.435357,Amsterdam,NY,False,"amsterdam, ny micro area"
11360,"Anderson Creek, NC Micro Area",2,35.36866,-78.871665,Anderson Creek,NC,False,"anderson creek, nc micro area"
11380,"Andrews, TX Micro Area",2,32.312258,-102.640206,Andrews,TX,False,"andrews, tx micro area"
11420,"Angola, IN Micro Area",2,41.643467,-85.002405,Angola,IN,False,"angola, in micro area"
11460,"Ann Arbor, MI Metro Area",1,42.252217,-83.843423,Ann Arbor,MI,True,"ann arbor, mi metro area"
11540,"Appleton, WI Metro Area",1,44.290603,-88.372326,Appleton,WI,True,"appleton, wi metro area"
11580,"Arcadia, FL Micro Area",2,27.190581,-81.806253,Arcadia,FL,False,"arcadia, fl micro area"
11640,"Arecibo, PR Metro Area",1,18.439224,-66.759981,Arecibo,PR,True,"arecibo, pr metro area"
11680,"Arkansas City-Winfield, KS Micro Area",2,37.234507,-96.837247,Arkansas City-Winfield,KS,False,"arkansas city-winfield, ks micro area"
11700,"Asheville, NC Metro Area",1,35.61634,-82.570683,Asheville,NC,True,"asheville, nc metro area"
11740,"Ashland, OH Micro Area",2,40.843273,-82.270127,Ashland,OH,False,"ashland, oh micro area"
11860,"Atchison, KS Micro Area",2,39.532544,-95.313397,Atchison,KS,False,"atchison, ks micro area"
11900,"Athens, OH Micro Area",2,39.332755,-82.045885,Athens,OH,False,"athens, oh micro area"
11940,"Athens, TN Micro Area",2,35.451963,-84.682714,Athens,TN,False,"athens, tn micro area"
11980,"Athens, TX Micro Area",2,32.211633,-95.853418,Athens,TX,False,"athens, tx micro area"
12020,"Athens-Clarke County, GA Metro Area",1,33.943984,-83.213897,Athens-Clarke County,GA,True,"athens-clarke county, ga metro area"
12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",1,33.732402,-84.392848,Atlanta-Sandy Springs-Roswell,GA,True,"atlanta-sandy springs-roswell, ga metro area"
12100,"Atlantic City-Hammonton, NJ Metro Area",1,39.286186,-74.738311,Atlantic City-Hammonton,NJ,True,"atlantic city-hammonton, nj metro area"
12140,"Auburn, IN Micro Area",2,41.39676,-85.002697,Auburn,IN,False,"auburn, in micro area"
12180,"Auburn, NY Micro Area",2,43.008546,-76.574587,Auburn,NY,False,"auburn, ny micro area"
12220,"Auburn-Opelika, AL Metro Area",1,32.492206,-85.527127,Auburn-Opelika,AL,True,"auburn-opelika, al metro area"
12380,"Austin, MN Micro Area",2,43.666249,-92.759514,Austin,MN,False,"austin, mn micro area"
12460,"Bainbridge, GA Micro Area",2,30.880643,-84.58389,Bainbridge,GA,False,"bainbridge, ga micro area"
12580,"Baltimore-Columbia-Towson, MD Metro Area",1,39.304361,-76.549501,Baltimore-Columbia-Towson,MD,True,"baltimore-columbia-towson, md metro area"
12660,"Baraboo, WI Micro Area",2,43.428001,-89.943318,Baraboo,WI,False,"baraboo, wi micro area"
12700,"Barnstable Town, MA Metro Area",1,41.706123,-70.164823,Barnstable Town,MA,True,"barnstable town, ma metro area"
12740,"Barre, VT Micro Area",2,44.274969,-72.609444,Barre,VT,False,"barre, vt micro area"
12780,"Bartlesville, OK Micro Area",2,36.704403,-95.906253,Bartlesville,OK,False,"bartlesville, ok micro area"
12860,"Batavia, NY Micro Area",2,43.00091,-78.192778,Batavia,NY,False,"batavia, ny micro area"
12940,"Baton Rouge, LA Metro Area",1,30.515242,-91.126926,Baton Rouge,LA,True,"baton rouge, la metro area"
12980,"Battle Creek, MI Metro Area",1,42.24299,-85.012385,Battle Creek,MI,True,"battle creek, mi metro area"
13020,"Bay City, MI Metro Area",1,43.699711,-83.978701,Bay City,MI,True,"bay city, mi metro area"
13060,"Bay City, TX Micro Area",2,28.77476,-96.001532,Bay City,TX,False,"bay city, tx micro area"
13100,"Beatrice, NE Micro Area",2,40.255234,-96.683453,Beatrice,NE,False,"beatrice, ne micro area"
13180,"Beaver Dam, WI Micro Area",2,43.429628,-88.701939,Beaver Dam,WI,False,"beaver dam, wi micro area"
13260,"Bedford, IN Micro Area",2,38.839815,-86.48782,Bedford,IN,False,"bedford, in micro area"
13340,"Bellefontaine, OH Micro Area",2,40.387553,-83.766343,Bellefontaine,OH,False,"bellefontaine, oh micro area"
13660,"Big Rapids, MI Micro Area",2,43.635295,-85.332751,Big Rapids,MI,False,"big rapids, mi micro area"
13820,"Birmingham, AL Metro Area",1,33.462372,-86.814338,Birmingham,AL,True,"birmingham, al metro area"
13940,"Blackfoot, ID Micro Area",2,43.216357,-112.399206,Blackfoot,ID,False,"blackfoot, id micro area"
14010,"Bloomington, IL Metro Area",1,40.494559,-88.844539,Bloomington,IL,True,"bloomington, il metro area"
14020,"Bloomington, IN Metro Area",1,39.241736,-86.671754,Bloomington,IN,True,"bloomington, in metro area"
14100,"Bloomsburg-Berwick, PA Micro Area",2,41.045517,-76.40426,Bloomsburg-Berwick,PA,False,"bloomsburg-berwick, pa micro area"
14220,"Bogalusa, LA Micro Area",2,30.852144,-90.046253,Bogalusa,LA,False,"bogalusa, la micro area"
14260,"Boise City, ID Metro Area",1,43.006648,-116.141909,Boise City,ID,True,"boise city, id metro area"
14300,"Bonham, TX Micro Area",2,33.591161,-96.104988,Bonham,TX,False,"bonham, tx micro area"
14420,"Borger, TX Micro Area",2,35.837047,-101.362746,Borger,TX,False,"borger, tx micro area"
14460,"Boston-Cambridge-Newton, MA-NH Metro Area",1,42.517606,-71.021993,Boston-Cambridge-Newton,MA-NH,True,"boston-cambridge-newton, ma-nh metro area"
14500,"Boulder, CO Metro Area",1,40.094971,-105.39771,Boulder,CO,True,"boulder, co metro area"
14540,"Bowling Green, KY Metro Area",1,37.046804,-86.397398,Bowling Green,KY,True,"bowling green, ky metro area"
14710,"Brattleboro, VT Micro Area",2,42.995304,-72.721877,Brattleboro,VT,False,"brattleboro, vt micro area"
14740,"Bremerton-Silverdale-Port Orchard, WA Metro Area",1,47.639687,-122.649636,Bremerton-Silverdale-Port Orchard,WA,True,"bremerton-silverdale-port orchard, wa metro area"
14780,"Brenham, TX Micro Area",2,30.215075,-96.410272,Brenham,TX,False,"brenham, tx micro area"
14820,"Brevard, NC Micro Area",2,35.210103,-82.816666,Brevard,NC,False,"brevard, nc micro area"
14860,"Bridgeport-Stamford-Danbury, CT Metro Area",1,41.252442,-73.393266,Bridgeport-Stamford-Danbury,CT,True,"bridgeport-stamford-danbury, ct metro area"
14940,"Brigham City, UT-ID Micro Area",2,41.622623,-113.060252,Brigham City,UT-ID,False,"brigham city, ut-id micro area"
15020,"Brookhaven, MS Micro Area",2,31.535216,-90.453566,Brookhaven,MS,False,"brookhaven, ms micro area"
15060,"Brookings, OR Micro Area",2,42.466439,-124.210929,Brookings,OR,False,"brookings, or micro area"
15180,"Brownsville-Harlingen, TX Metro Area",1,26.102923,-97.478958,Brownsville-Harlingen,TX,True,"brownsville-harlingen, tx metro area"
15340,"Bucyrus, OH Micro Area",2,40.848524,-82.924783,Bucyrus,OH,False,"bucyrus, oh micro area"
15380,"Buffalo-Cheektowaga, NY Metro Area",1,43.044371,-78.777335,Buffalo-Cheektowaga,NY,True,"buffalo-cheektowaga, ny metro area"
15460,"Burlington, IA-IL Micro Area",2,40.863823,-91.069976,Burlington,IA-IL,False,"burlington, ia-il micro area"
15500,"Burlington, NC Metro Area",1,36.043954,-79.400573,Burlington,NC,True,"burlington, nc metro area"
15540,"Burlington-South Burlington, VT Metro Area",1,44.689115,-73.041175,Burlington-South Burlington,VT,True,"burlington-south burlington, vt metro area"
15660,"Calhoun, GA Micro Area",2,34.509667,-84.873862,Calhoun,GA,False,"calhoun, ga micro area"
15700,"Cambridge, MD Micro Area",2,38.429196,-76.047433,Cambridge,MD,False,"cambridge, md micro area"
15740,"Cambridge, OH Micro Area",2,40.056665,-81.497875,Cambridge,OH,False,"cambridge, oh micro area"
15860,"CaÃ±on City, CO Micro Area",2,38.45517,-105.424958,CaÃ±on City,CO,False,"caã±on city, co micro area"
15900,"Canton, IL Micro Area",2,40.46524,-90.202269,Canton,IL,False,"canton, il micro area"
15940,"Canton-Massillon, OH Metro Area",1,40.711051,-81.261468,Canton-Massillon,OH,True,"canton-massillon, oh metro area"
15980,"Cape Coral-Fort Myers, FL Metro Area",1,26.563273,-81.984182,Cape Coral-Fort Myers,FL,True,"cape coral-fort myers, fl metro area"
16020,"Cape Girardeau, MO-IL Metro Area",1,37.325936,-89.762639,Cape Girardeau,MO-IL,True,"cape girardeau, mo-il metro area"
16060,"Carbondale, IL Micro Area",2,37.786096,-89.381212,Carbondale,IL,False,"carbondale, il micro area"
16180,"Carson City, NV Metro Area",1,39.15306,-119.747368,Carson City,NV,True,"carson city, nv metro area"
16300,"Cedar Rapids, IA Metro Area",1,42.086289,-91.631095,Cedar Rapids,IA,True,"cedar rapids, ia metro area"
16340,"Cedartown, GA Micro Area",2,33.996015,-85.188338,Cedartown,GA,False,"cedartown, ga micro area"
16380,"Celina, OH Micro Area",2,40.535333,-84.632059,Celina,OH,False,"celina, oh micro area"
16460,"Centralia, IL Micro Area",2,38.648236,-88.920362,Centralia,IL,False,"centralia, il micro area"
16500,"Centralia, WA Micro Area",2,46.580071,-122.377444,Centralia,WA,False,"centralia, wa micro area"
16540,"Chambersburg, PA Metro Area",1,39.926772,-77.724521,Chambersburg,PA,True,"chambersburg, pa metro area"
16580,"Champaign-Urbana, IL Metro Area",1,40.234489,-88.298623,Champaign-Urbana,IL,True,"champaign-urbana, il metro area"
16620,"Charleston, WV Metro Area",1,38.283213,-81.492557,Charleston,WV,True,"charleston, wv metro area"
16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",1,35.166342,-80.797285,Charlotte-Concord-Gastonia,NC-SC,True,"charlotte-concord-gastonia, nc-sc metro area"
16860,"Chattanooga, TN-GA Metro Area",1,35.049361,-85.361158,Chattanooga,TN-GA,True,"chattanooga, tn-ga metro area"
16980,"Chicago-Naperville-Elgin, IL-IN Metro Area",1,41.75878,-87.841887,Chicago-Naperville-Elgin,IL-IN,True,"chicago-naperville-elgin, il-in metro area"
17060,"Chillicothe, OH Micro Area",2,39.323895,-83.059538,Chillicothe,OH,False,"chillicothe, oh micro area"
17140,"Cincinnati, OH-KY-IN Metro Area",1,39.078595,-84.463535,Cincinnati,OH-KY-IN,True,"cincinnati, oh-ky-in metro area"
17220,"Clarksburg, WV Micro Area",2,39.28835,-80.43153,Clarksburg,WV,False,"clarksburg, wv micro area"
17260,"Clarksdale, MS Micro Area",2,34.230316,-90.60401,Clarksdale,MS,False,"clarksdale, ms micro area"
17410,"Cleveland, OH Metro Area",1,41.667548,-81.43052,Cleveland,OH,True,"cleveland, oh metro area"
17420,"Cleveland, TN Metro Area",1,35.138117,-84.655079,Cleveland,TN,True,"cleveland, tn metro area"
17500,"Clewiston, FL Micro Area",2,26.739191,-81.184001,Clewiston,FL,False,"clewiston, fl micro area"
17540,"Clinton, IA Micro Area",2,41.898073,-90.534243,Clinton,IA,False,"clinton, ia micro area"
17620,"Coamo, PR Micro Area",2,18.028709,-66.369763,Coamo,PR,False,"coamo, pr micro area"
17640,"Coco, PR Micro Area",2,17.971485,-66.262252,Coco,PR,False,"coco, pr micro area"
17660,"Coeur d'Alene, ID Metro Area",1,47.675957,-116.695919,Coeur d'Alene,ID,True,"coeur d'alene, id metro area"
17860,"Columbia, MO Metro Area",1,38.986523,-92.585236,Columbia,MO,True,"columbia, mo metro area"
17900,"Columbia, SC Metro Area",1,34.077585,-81.037845,Columbia,SC,True,"columbia, sc metro area"
17980,"Columbus, GA-AL Metro Area",1,32.419377,-84.843709,Columbus,GA-AL,True,"columbus, ga-al metro area"
18020,"Columbus, IN Metro Area",1,39.205843,-85.897999,Columbus,IN,True,"columbus, in metro area"
18060,"Columbus, MS Micro Area",2,33.251133,-88.506349,Columbus,MS,False,"columbus, ms micro area"
18140,"Columbus, OH Metro Area",1,39.968562,-82.835911,Columbus,OH,True,"columbus, oh metro area"
18180,"Concord, NH Micro Area",2,43.299579,-71.680041,Concord,NH,False,"concord, nh micro area"
18220,"Connersville, IN Micro Area",2,39.639654,-85.185034,Connersville,IN,False,"connersville, in micro area"
18340,"Corbin, KY Micro Area",2,36.985916,-83.966066,Corbin,KY,False,"corbin, ky micro area"
18420,"Corinth, MS Micro Area",2,34.886569,-88.581109,Corinth,MS,False,"corinth, ms micro area"
18460,"Cornelia, GA Micro Area",2,34.634392,-83.525875,Cornelia,GA,False,"cornelia, ga micro area"
18500,"Corning, NY Micro Area",2,42.266725,-77.385525,Corning,NY,False,"corning, ny micro area"
18580,"Corpus Christi, TX Metro Area",1,27.894817,-97.401668,Corpus Christi,TX,True,"corpus christi, tx metro area"
18620,"Corsicana, TX Micro Area",2,32.048448,-96.476909,Corsicana,TX,False,"corsicana, tx micro area"
18660,"Cortland, NY Micro Area",2,42.594039,-76.07624,Cortland,NY,False,"cortland, ny micro area"
18700,"Corvallis, OR Metro Area",1,44.493882,-123.424664,Corvallis,OR,True,"corvallis, or metro area"
18740,"Coshocton, OH Micro Area",2,40.29671,-81.930109,Coshocton,OH,False,"coshocton, oh micro area"
18820,"Crawfordsville, IN Micro Area",2,40.040296,-86.892715,Crawfordsville,IN,False,"crawfordsville, in micro area"
18860,"Crescent City, CA Micro Area",2,41.749903,-123.980998,Crescent City,CA,False,"crescent city, ca micro area"
18980,"Cullman, AL Micro Area",2,34.131923,-86.869267,Cullman,AL,False,"cullman, al micro area"
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",1,32.849171,-96.970489,Dallas-Fort Worth-Arlington,TX,True,"dallas-fort worth-arlington, tx metro area"
19140,"Dalton, GA Metro Area",1,34.796956,-84.856279,Dalton,GA,True,"dalton, ga metro area"
19180,"Danville, IL Micro Area",2,40.186754,-87.726778,Danville,IL,False,"danville, il micro area"
19300,"Daphne-Fairhope-Foley, AL Metro Area",1,30.659218,-87.746067,Daphne-Fairhope-Foley,AL,True,"daphne-fairhope-foley, al metro area"
19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",1,41.39168,-90.460076,Davenport-Moline-Rock Island,IA-IL,True,"davenport-moline-rock island, ia-il metro area"
19430,"Dayton-Kettering-Beavercreek, OH Metro Area",1,39.829746,-84.140992,Dayton-Kettering-Beavercreek,OH,True,"dayton-kettering-beavercreek, oh metro area"
19460,"Decatur, AL Metro Area",1,34.489361,-87.097147,Decatur,AL,True,"decatur, al metro area"
19540,"Decatur, IN Micro Area",2,40.74573,-84.936134,Decatur,IN,False,"decatur, in micro area"
19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",1,29.1789,-81.189023,Deltona-Daytona Beach-Ormond Beach,FL,True,"deltona-daytona beach-ormond beach, fl metro area"
19740,"Denver-Aurora-Centennial, CO Metro Area",1,39.434789,-104.901073,Denver-Aurora-Centennial,CO,True,"denver-aurora-centennial, co metro area"
19760,"DeRidder, LA Micro Area",2,30.645018,-93.340253,DeRidder,LA,False,"deridder, la micro area"
19780,"Des Moines-West Des Moines, IA Metro Area",1,41.57705,-93.759712,Des Moines-West Des Moines,IA,True,"des moines-west des moines, ia metro area"
19820,"Detroit-Warren-Dearborn, MI Metro Area",1,42.721848,-83.200846,Detroit-Warren-Dearborn,MI,True,"detroit-warren-dearborn, mi metro area"
19940,"Dixon, IL Micro Area",2,41.747447,-89.299362,Dixon,IL,False,"dixon, il micro area"
20020,"Dothan, AL Metro Area",1,31.245528,-85.46919,Dothan,AL,True,"dothan, al metro area"
20100,"Dover, DE Metro Area",1,39.097088,-75.502982,Dover,DE,True,"dover, de metro area"
20180,"DuBois, PA Micro Area",2,41.006862,-78.477724,DuBois,PA,False,"dubois, pa micro area"
20260,"Duluth, MN-WI Metro Area",1,47.329703,-92.37627,Duluth,MN-WI,True,"duluth, mn-wi metro area"
20340,"Duncan, OK Micro Area",2,34.481361,-97.855607,Duncan,OK,False,"duncan, ok micro area"
20460,"Durant, OK Micro Area",2,33.964004,-96.265135,Durant,OK,False,"durant, ok micro area"
20500,"Durham-Chapel Hill, NC Metro Area",1,35.995536,-79.09699,Durham-Chapel Hill,NC,True,"durham-chapel hill, nc metro area"
20660,"Easton, MD Micro Area",2,38.748349,-76.178476,Easton,MD,False,"easton, md micro area"
20700,"East Stroudsburg, PA Micro Area",2,41.05624,-75.329065,East Stroudsburg,PA,False,"east stroudsburg, pa micro area"
20740,"Eau Claire, WI Metro Area",1,44.938672,-91.284322,Eau Claire,WI,True,"eau claire, wi metro area"
20780,"Edwards, CO Micro Area",2,39.626992,-106.695169,Edwards,CO,False,"edwards, co micro area"
20900,"El Campo, TX Micro Area",2,29.27848,-96.229674,El Campo,TX,False,"el campo, tx micro area"
21020,"Elizabeth City, NC Micro Area",2,36.265199,-76.260691,Elizabeth City,NC,False,"elizabeth city, nc micro area"
21060,"Elizabethtown, KY Metro Area",1,37.651209,-85.887598,Elizabethtown,KY,True,"elizabethtown, ky metro area"
21120,"Elk City, OK Micro Area",2,35.270601,-99.690057,Elk City,OK,False,"elk city, ok micro area"
21140,"Elkhart-Goshen, IN Metro Area",1,41.600693,-85.863986,Elkhart-Goshen,IN,True,"elkhart-goshen, in metro area"
21300,"Elmira, NY Metro Area",1,42.148697,-76.752471,Elmira,NY,True,"elmira, ny metro area"
21340,"El Paso, TX Metro Area",1,31.527394,-105.521333,El Paso,TX,True,"el paso, tx metro area"
21460,"Enterprise, AL Micro Area",2,31.402258,-85.989602,Enterprise,AL,False,"enterprise, al micro area"
21500,"Erie, PA Metro Area",1,42.117952,-80.096386,Erie,PA,True,"erie, pa metro area"
21580,"EspaÃ±ola, NM Micro Area",2,36.509669,-106.693983,EspaÃ±ola,NM,False,"espaã±ola, nm micro area"
21780,"Evansville, IN Metro Area",1,38.049142,-87.584519,Evansville,IN,True,"evansville, in metro area"
21900,"Fairmont, WV Micro Area",2,39.505839,-80.243402,Fairmont,WV,False,"fairmont, wv micro area"
21980,"Fallon, NV Micro Area",2,39.53771,-118.264166,Fallon,NV,False,"fallon, nv micro area"
22020,"Fargo, ND-MN Metro Area",1,46.914859,-96.960183,Fargo,ND-MN,True,"fargo, nd-mn metro area"
22060,"Faribault-Northfield, MN Micro Area",2,44.350775,-93.298513,Faribault-Northfield,MN,False,"faribault-northfield, mn micro area"
22100,"Farmington, MO Micro Area",2,37.810707,-90.473868,Farmington,MO,False,"farmington, mo micro area"
22180,"Fayetteville, NC Metro Area",1,35.037956,-78.982209,Fayetteville,NC,True,"fayetteville, nc metro area"
22190,"Fayetteville, TN Micro Area",2,35.142784,-86.593403,Fayetteville,TN,False,"fayetteville, tn micro area"
22300,"Findlay, OH Micro Area",2,41.000217,-83.665947,Findlay,OH,False,"findlay, oh micro area"
22420,"Flint, MI Metro Area",1,43.021077,-83.706372,Flint,MI,True,"flint, mi metro area"
22520,"Florence-Muscle Shoals, AL Metro Area",1,34.799254,-87.719388,Florence-Muscle Shoals,AL,True,"florence-muscle shoals, al metro area"
22620,"Forrest City, AR Micro Area",2,35.022838,-90.751506,Forrest City,AR,False,"forrest city, ar micro area"
22800,"Fort Madison, IA Micro Area",2,40.647588,-91.477157,Fort Madison,IA,False,"fort madison, ia micro area"
22840,"Fort Payne, AL Micro Area",2,34.460915,-85.804021,Fort Payne,AL,False,"fort payne, al micro area"
23060,"Fort Wayne, IN Metro Area",1,41.006999,-85.216424,Fort Wayne,IN,True,"fort wayne, in metro area"
23140,"Frankfort, IN Micro Area",2,40.305944,-86.477567,Frankfort,IN,False,"frankfort, in micro area"
23180,"Frankfort, KY Micro Area",2,38.121449,-84.933167,Frankfort,KY,False,"frankfort, ky micro area"
23190,"Franklin, KY Micro Area",2,36.740929,-86.581787,Franklin,KY,False,"franklin, ky micro area"
23240,"Fredericksburg, TX Micro Area",2,30.325093,-98.94185,Fredericksburg,TX,False,"fredericksburg, tx micro area"
23300,"Freeport, IL Micro Area",2,42.349726,-89.665994,Freeport,IL,False,"freeport, il micro area"
23340,"Fremont, NE Micro Area",2,41.577008,-96.645852,Fremont,NE,False,"fremont, ne micro area"
23380,"Fremont, OH Micro Area",2,41.355319,-83.142776,Fremont,OH,False,"fremont, oh micro area"
23420,"Fresno, CA Metro Area",1,36.879404,-119.668488,Fresno,CA,True,"fresno, ca metro area"
23500,"Gaffney, SC Micro Area",2,35.049796,-81.607647,Gaffney,SC,False,"gaffney, sc micro area"
23540,"Gainesville, FL Metro Area",1,29.453355,-82.666257,Gainesville,FL,True,"gainesville, fl metro area"
23580,"Gainesville, GA Metro Area",1,34.317569,-83.8185,Gainesville,GA,True,"gainesville, ga metro area"
23620,"Gainesville, TX Micro Area",2,33.639196,-97.210343,Gainesville,TX,False,"gainesville, tx micro area"
23820,"Gardnerville Ranchos, NV-CA Micro Area",2,38.73469,-119.714259,Gardnerville Ranchos,NV-CA,False,"gardnerville ranchos, nv-ca micro area"
23900,"Gettysburg, PA Metro Area",1,39.869437,-77.21775,Gettysburg,PA,True,"gettysburg, pa metro area"
23980,"Glasgow, KY Micro Area",2,36.967571,-85.815497,Glasgow,KY,False,"glasgow, ky micro area"
24020,"Glens Falls, NY Metro Area",1,43.44045,-73.636757,Glens Falls,NY,True,"glens falls, ny metro area"
24100,"Gloversville, NY Micro Area",2,43.115609,-74.423678,Gloversville,NY,False,"gloversville, ny micro area"
24180,"Granbury, TX Micro Area",2,32.430149,-97.831677,Granbury,TX,False,"granbury, tx micro area"
24330,"Grand Rapids, MN Micro Area",2,47.490817,-93.611102,Grand Rapids,MN,False,"grand rapids, mn micro area"
24340,"Grand Rapids-Wyoming-Kentwood, MI Metro Area",1,42.979841,-85.715614,Grand Rapids-Wyoming-Kentwood,MI,True,"grand rapids-wyoming-kentwood, mi metro area"
24420,"Grants Pass, OR Metro Area",1,42.386983,-123.57162,Grants Pass,OR,True,"grants pass, or metro area"
24540,"Greeley, CO Metro Area",1,40.555961,-104.383666,Greeley,CO,True,"greeley, co metro area"
24580,"Green Bay, WI Metro Area",1,44.474024,-87.99613,Green Bay,WI,True,"green bay, wi metro area"
24600,"Greencastle, IN Micro Area",2,39.665548,-86.853373,Greencastle,IN,False,"greencastle, in micro area"
24620,"Greeneville, TN Micro Area",2,36.179487,-82.847523,Greeneville,TN,False,"greeneville, tn micro area"
24640,"Greenfield, MA Micro Area",2,42.584504,-72.591792,Greenfield,MA,False,"greenfield, ma micro area"
24660,"Greensboro-High Point, NC Metro Area",1,36.025204,-79.792633,Greensboro-High Point,NC,True,"greensboro-high point, nc metro area"
24700,"Greensburg, IN Micro Area",2,39.30598,-85.499831,Greensburg,IN,False,"greensburg, in micro area"
24780,"Greenville, NC Metro Area",1,35.59249,-77.372739,Greenville,NC,True,"greenville, nc metro area"
24820,"Greenville, OH Micro Area",2,40.131467,-84.621191,Greenville,OH,False,"greenville, oh micro area"
24860,"Greenville-Anderson-Greer, SC Metro Area",1,34.683709,-82.413423,Greenville-Anderson-Greer,SC,True,"greenville-anderson-greer, sc metro area"
24940,"Greenwood, SC Micro Area",2,34.190755,-82.296677,Greenwood,SC,False,"greenwood, sc micro area"
25020,"Guayama, PR Metro Area",1,17.979155,-66.069473,Guayama,PR,True,"guayama, pr metro area"
25180,"Hagerstown-Martinsburg, MD-WV Metro Area",1,39.554433,-77.984594,Hagerstown-Martinsburg,MD-WV,True,"hagerstown-martinsburg, md-wv metro area"
25220,"Hammond, LA Metro Area",1,30.621348,-90.40649,Hammond,LA,True,"hammond, la metro area"
25260,"Hanford-Corcoran, CA Metro Area",1,36.072478,-119.81553,Hanford-Corcoran,CA,True,"hanford-corcoran, ca metro area"
25300,"Hannibal, MO Micro Area",2,39.664055,-91.57929,Hannibal,MO,False,"hannibal, mo micro area"
25420,"Harrisburg-Carlisle, PA Metro Area",1,40.335915,-77.05049,Harrisburg-Carlisle,PA,True,"harrisburg-carlisle, pa metro area"
25500,"Harrisonburg, VA Metro Area",1,38.507612,-78.885329,Harrisonburg,VA,True,"harrisonburg, va metro area"
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1,41.688038,-72.545112,Hartford-West Hartford-East Hartford,CT,True,"hartford-west hartford-east hartford, ct metro area"
25620,"Hattiesburg, MS Metro Area",1,31.188441,-89.232741,Hattiesburg,MS,True,"hattiesburg, ms metro area"
25720,"Heber, UT Micro Area",2,40.699219,-111.020425,Heber,UT,False,"heber, ut micro area"
25775,"Henderson, KY Micro Area",2,37.677139,-87.626242,Henderson,KY,False,"henderson, ky micro area"
25770,"Hemlock Farms, PA Micro Area",2,41.325949,-75.031514,Hemlock Farms,PA,False,"hemlock farms, pa micro area"
25780,"Henderson, NC Micro Area",2,36.365481,-78.405434,Henderson,NC,False,"henderson, nc micro area"
25850,"Hermitage, PA Micro Area",2,41.300014,-80.252786,Hermitage,PA,False,"hermitage, pa micro area"
25860,"Hickory-Lenoir-Morganton, NC Metro Area",1,35.814295,-81.456584,Hickory-Lenoir-Morganton,NC,True,"hickory-lenoir-morganton, nc metro area"
25980,"Hinesville, GA Metro Area",1,31.778788,-81.57648,Hinesville,GA,True,"hinesville, ga metro area"
26090,"Holland, MI Micro Area",2,42.421251,-86.261403,Holland,MI,False,"holland, mi micro area"
26300,"Hot Springs, AR Metro Area",1,34.578852,-93.146932,Hot Springs,AR,True,"hot springs, ar metro area"
26420,"Houston-Pasadena-The Woodlands, TX Metro Area",1,29.801005,-95.34262,Houston-Pasadena-The Woodlands,TX,True,"houston-pasadena-the woodlands, tx metro area"
26460,"Hudson, NY Micro Area",2,42.247696,-73.626718,Hudson,NY,False,"hudson, ny micro area"
26500,"Huntingdon, PA Micro Area",2,40.422311,-77.968595,Huntingdon,PA,False,"huntingdon, pa micro area"
26540,"Huntington, IN Micro Area",2,40.826394,-85.478597,Huntington,IN,False,"huntington, in micro area"
